time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place
2013-08-23T21:07:49.200Z,49.3768,-120.508,0,2.3,Md,,201.6,0.58390493,0.28,uw,uw60578147,2013-08-23T22:06:08.935Z,"9km S of Princeton, Canada"
2013-08-23T21:00:12.700Z,33.0457,-116.4493,8.8,1.1,Ml,25,93.6,0.12576414,0.14,ci,ci15396017,2013-08-23T21:50:46.518Z,"14km ESE of Julian, California"
2013-08-23T20:57:35.000Z,51.5844,-178.4176,12.9,2.4,Ml,,,,0.72,ak,ak10789763,2013-08-26T20:32:27.759Z,"38km SSW of Tanaga Volcano, Alaska"
2013-08-23T20:56:31.643Z,36.329,-115.8016,7.9001,1.99,ml,21,113,0.378,0.1591,nn,nn00421054,2013-08-23T21:24:18.054Z,"21km NE of Pahrump, Nevada"
2013-08-23T20:48:49.100Z,40.4257,-124.3015,23.4,1.4,Md,,230.4,0.10779783,0.07,nc,nc72055091,2013-08-27T01:02:07.477Z,"17km S of Ferndale, California"
2013-08-23T20:43:45.000Z,59.9623,-151.8664,84.7,1.8,Ml,,,,0.82,ak,ak10789762,2013-08-26T20:32:27.658Z,"20km N of Anchor Point, Alaska"
2013-08-23T20:10:56.400Z,40.4172,-124.294,25.2,2.7,Md,,154.8,0.06288207,0.1,nc,nc72055081,2013-08-24T04:39:09.286Z,"17km S of Ferndale, California"
2013-08-23T20:05:46.400Z,34.574,-120.9547,0.2,2.6,Ml,17,234,0.31441035,0.26,ci,ci15396001,2013-08-24T04:08:26.535Z,"44km WSW of Vandenberg Air Force Base, California"
2013-08-23T19:49:33.000Z,58.076,-153.3565,53.1,1.7,Ml,,,,0.35,ak,ak10789761,2013-08-26T20:32:24.537Z,"56km NW of Kodiak Station, Alaska"
2013-08-23T19:44:27.000Z,51.3237,-178.4474,23.6,1,Ml,,,,0.17,ak,ak10789760,2013-08-26T20:32:24.525Z,"46km E of Amatignak Island, Alaska"
2013-08-23T19:40:02.100Z,33.0998,-117.1192,0,1.2,Ml,22,126,0.10779783,0.2,ci,ci15395993,2013-08-23T20:00:33.182Z,"4km SE of Quarry at E-VISTA"
2013-08-23T19:37:32.400Z,18.0774,-67.4336,2,2,Md,5,244.8,0.30722383,0.43,pr,pr13235006,2013-08-23T20:26:29.886Z,"26km W of Puerto Real, Puerto Rico"
2013-08-23T19:33:19.000Z,52.2384,-170.7628,30.1,2.4,Ml,,,,0.73,ak,ak10789759,2013-08-27T20:40:44.593Z,"43km S of Yunaska Island, Alaska"
2013-08-23T19:15:40.800Z,37.3223,-122.1055,0,1.7,Md,,32.4,0.02694946,0.09,nc,nc72055046,2013-08-24T00:11:06.584Z,"11km E of Quarry near Portola Valley, CA"
2013-08-23T19:10:20.800Z,32.5793,-115.6795,9.8,1.5,Ml,13,147.6,0.08084838,0.12,ci,ci15395969,2013-08-23T19:51:06.434Z,"8km W of Progreso, Mexico"
2013-08-23T19:03:01.000Z,52.5344,-168.8738,23.6,2.3,Ml,,,,0.39,ak,ak10788193,2013-08-26T20:32:24.349Z,"44km S of Nikolski, Alaska"
2013-08-23T18:30:05.300Z,35.0568,-118.3522,0,1.4,Ml,13,68.4,0.06288207,0.21,ci,ci15395953,2013-08-23T19:46:25.886Z,"3km WNW of Quarry at MOJAVE"
2013-08-23T18:28:55.000Z,60.6555,-147.7315,8.4,1.5,Ml,,,,0.47,ak,ak10788187,2013-08-26T20:32:24.083Z,"53km ESE of Whittier, Alaska"
2013-08-23T17:57:31.000Z,63.5617,-149.7994,124.6,1.1,Ml,,,,0.37,ak,ak10789756,2013-08-26T20:32:24.500Z,"46km WNW of Cantwell, Alaska"
2013-08-23T17:25:23.000Z,62.0378,-152.1303,108.3,1.5,Ml,,,,0.65,ak,ak10789755,2013-08-26T20:32:24.488Z,"109km WSW of Talkeetna, Alaska"
2013-08-23T17:22:03.000Z,51.6295,-175.2468,25.6,1.3,Ml,,,,0.37,ak,ak10788169,2013-08-26T20:32:24.205Z,"95km SW of Atka, Alaska"
2013-08-23T17:01:53.600Z,48.9115,-123.0632,20.9,1.5,Md,,162,0.27847774,0.42,uw,uw60577897,2013-08-23T17:35:45.267Z,"8km S of Point Roberts, Washington"
2013-08-23T16:52:32.400Z,38.7555,-122.7227,1.4,1.2,Md,,64.8,0.01796631,0.08,nc,nc72054986,2013-08-23T20:06:08.380Z,"3km SE of The Geysers, California"
2013-08-23T16:48:49.100Z,36.3038,-89.5013,7.4,2.3,Md,18,43.2,0.03593261,0.04,nm,nm082313b,2013-08-24T00:51:31.930Z,"4km NNW of Ridgely, Tennessee"
2013-08-23T16:48:22.200Z,37.9027,-120.5175,1.4,1.5,Md,,208.8,0.10779783,0.06,nc,nc72054976,2013-08-23T22:14:46.816Z,"1km N of Quarry near Chinese Camp, CA"
2013-08-23T16:25:13.300Z,32.8885,-116.2447,6.2,1,Ml,17,90,0.02694946,0.15,ci,ci15395921,2013-08-23T18:02:55.429Z,"27km ENE of Pine Valley, California"
2013-08-23T16:24:55.700Z,19.356,-155.2435,30.8,1,Ml,,61.2,0.01796631,0.09,hv,hv60528452,2013-08-27T21:50:43.393Z,"8km S of Volcano, Hawaii"
2013-08-23T16:22:59.500Z,34.1012,-117.6005,10.9,1.1,Ml,30,86.4,0.03593261,0.14,ci,ci15395905,2013-08-23T17:53:49.334Z,"0km SW of Rancho Cucamonga, California"
2013-08-23T15:43:57.000Z,60.0135,-151.9893,64.9,1.7,Ml,,,,0.6,ak,ak10788121,2013-08-26T20:32:24.012Z,"27km NNW of Anchor Point, Alaska"
2013-08-23T15:26:05.000Z,51.5154,-172.5922,26.2,2.3,Ml,,,,0.62,ak,ak10788112,2013-08-27T20:40:42.431Z,"134km SE of Atka, Alaska"
2013-08-23T14:56:17.400Z,38.7893,-122.7298,2.9,1.1,Md,,72,0.00898315,0.06,nc,nc72054946,2013-08-23T18:17:05.887Z,"2km ENE of The Geysers, California"
2013-08-23T14:51:46.900Z,38.754,-122.7208,1.6,1.3,Md,,64.8,0.01796631,0.08,nc,nc72054941,2013-08-23T17:48:07.659Z,"4km SE of The Geysers, California"
2013-08-23T14:44:53.000Z,66.3063,-149.5058,12.1,1.8,Ml,,,,0.93,ak,ak10788097,2013-08-27T20:40:42.415Z,"110km SSE of Coldfoot, Alaska"
2013-08-23T14:32:43.000Z,62.2164,-148.2699,26.2,2,Ml,,,,0.44,ak,ak10788088,2013-08-26T20:32:23.957Z,"55km NNE of Sutton-Alpine, Alaska"
2013-08-23T14:16:48.600Z,38.5027,-122.6423,4.7,1.9,Md,,111.6,0.11678099,0.02,nc,nc72054931,2013-08-23T17:19:09.250Z,"9km NE of Santa Rosa, California"
2013-08-23T14:13:01.000Z,40.3343,-122.074,11.1,1.5,Md,,86.4,0.13474729,0.09,nc,nc72054921,2013-08-23T18:30:12.362Z,"18km ESE of Cottonwood, California"
2013-08-23T14:04:05.500Z,40.2825,-124.5727,18.3,2.4,Md,,262.8,0.22457882,0.26,nc,nc72054916,2013-08-23T20:50:08.385Z,"41km SW of Ferndale, California"
2013-08-23T13:39:56.200Z,36.7203,-121.0752,1.2,1,Md,,201.6,0.06288207,0.2,nc,nc72054906,2013-08-23T19:10:07.051Z,"27km ESE of Ridgemark, California"
2013-08-23T13:35:04.300Z,38.842,-122.8403,2.9,1,Md,,133.2,0.00898315,0.05,nc,nc72054901,2013-08-23T15:06:09.017Z,"10km WNW of Cobb, California"
2013-08-23T13:32:57.400Z,18.3861,-67.4517,11,2.3,Md,5,183.6,0.02605114,0.09,pr,pr13235005,2013-08-23T13:50:27.404Z,"21km WNW of Rincon, Puerto Rico"
2013-08-23T13:18:43.000Z,32.8882,-116.2453,6.1,1.5,Ml,37,57.6,0.02694946,0.17,ci,ci15395889,2013-08-23T15:58:38.972Z,"27km ENE of Pine Valley, California"
2013-08-23T13:14:48.000Z,63.1592,-150.2192,99.8,1.3,Ml,,,,0.39,ak,ak10788076,2013-08-26T20:32:23.945Z,"68km WSW of Cantwell, Alaska"
2013-08-23T13:10:06.000Z,51.6856,-178.4312,3.6,2,Ml,,,,0.56,ak,ak10788075,2013-08-26T20:32:24.069Z,"29km SW of Tanaga Volcano, Alaska"
2013-08-23T12:49:12.800Z,18.1371,-66.8472,15,2.3,Md,17,75.6,0.16349338,0.46,pr,pr13235004,2013-08-23T13:18:48.598Z,"5km WSW of Adjuntas, Puerto Rico"
2013-08-23T12:46:49.000Z,61.5852,-141.1106,4.3,1.7,Ml,,,,0.27,ak,ak10788067,2013-08-27T20:40:41.405Z,"177km E of Chitina, Alaska"
2013-08-23T12:45:24.000Z,60.5031,-153.1381,139.9,1.9,Ml,,,,0.63,ak,ak10788065,2013-08-26T20:32:24.036Z,"21km W of Redoubt Volcano, Alaska"
2013-08-23T12:42:54.000Z,62.2044,-145.7238,15.4,1.6,Ml,,,,0.69,ak,ak10788063,2013-08-26T20:32:23.921Z,"14km NW of Glennallen, Alaska"
2013-08-23T12:22:02.700Z,35.4863,-118.3965,8.1,1.3,Ml,25,57.6,0.18864621,0.14,ci,ci15395873,2013-08-23T15:48:12.335Z,"14km SE of Bodfish, California"
2013-08-23T12:06:22.010Z,-31.8447,-178.8475,69.41,5,mb,47,131,2.71,0.8,us,usb000jahx,2013-08-23T20:08:47.855Z,"45km S of L'Esperance Rock, New Zealand"
2013-08-23T12:03:07.000Z,61.3449,-147.359,10,1.5,Ml,,,,0.62,ak,ak10788056,2013-08-26T20:32:23.909Z,"59km WNW of Valdez, Alaska"
2013-08-23T11:55:00.000Z,64.0253,-148.1258,103.7,1.2,Ml,,,,0.39,ak,ak10788052,2013-08-27T20:40:41.388Z,"45km ENE of Healy, Alaska"
2013-08-23T11:52:23.000Z,57.8111,-154.0243,25,1.2,Ml,,,,0.51,ak,ak10789740,2013-08-26T20:32:24.472Z,"30km N of Larsen Bay, Alaska"
2013-08-23T11:38:04.310Z,-22.7028,-174.8235,9.92,4.9,mb,58,91,5.83,1.41,us,usb000jah1,2013-08-23T19:40:32.472Z,"152km S of `Ohonua, Tonga"
2013-08-23T10:39:25.900Z,17.9146,-65.8984,13,1.8,Md,7,226.8,0.15540854,0.1,pr,pr13235003,2013-08-23T12:57:26.275Z,"9km S of Emajagua, Puerto Rico"
2013-08-23T10:34:16.200Z,18.1422,-66.8492,10,2.1,Md,14,111.6,0.16618833,0.28,pr,pr13235002,2013-08-23T10:54:58.416Z,"5km WSW of Adjuntas, Puerto Rico"
2013-08-23T10:13:45.000Z,62.0722,-145.228,14.8,1.5,Ml,,,,0.69,ak,ak10788041,2013-08-26T20:32:22.809Z,"17km ESE of Glennallen, Alaska"
2013-08-23T10:02:16.000Z,61.9881,-148.4772,35,2.1,Ml,,,,0.65,ak,ak10788035,2013-08-26T20:32:22.798Z,"29km NE of Sutton-Alpine, Alaska"
2013-08-23T09:49:30.000Z,59.2275,-154.405,156.3,2,Ml,,,,0.32,ak,ak10789734,2013-08-26T20:32:24.449Z,"65km SSE of Old Iliamna, Alaska"
2013-08-23T09:45:47.000Z,60.7942,-140.5724,11.1,1.3,Ml,,,,0.35,ak,ak10788028,2013-08-27T20:40:40.371Z,"130km NE of Cape Yakataga, Alaska"
2013-08-23T09:42:37.000Z,58.425,-154.2612,3.9,1.4,Ml,,,,0.61,ak,ak10788026,2013-08-26T20:32:22.778Z,"99km N of Larsen Bay, Alaska"
2013-08-23T09:21:53.500Z,39.2328,-120.093,5.1,1,Md,,61.2,0.08084838,0.05,nc,nc72054851,2013-08-26T15:42:53.275Z,"2km WSW of Tahoe Vista, California"
2013-08-23T09:19:14.700Z,33.9568,-117.2292,11.1,1,Ml,15,108,0.08084838,0.1,ci,ci15395817,2013-08-23T15:23:54.796Z,"2km N of Moreno Valley, California"
2013-08-23T09:14:55.000Z,53.5194,-167.2928,82.7,2.1,Ml,,,,0.24,ak,ak10788017,2013-08-26T20:32:24.423Z,"63km SW of Unalaska, Alaska"
2013-08-23T09:10:51.000Z,38.7897,-122.728,2.4,1.6,Md,,57.6,0.00898315,0.06,nc,nc72054841,2013-08-23T11:52:06.507Z,"2km ENE of The Geysers, California"
2013-08-23T08:55:32.800Z,33.2032,-115.9793,3.2,1,Ml,32,68.4,0.08084838,0.19,ci,ci15395809,2013-08-23T15:19:04.191Z,"10km SSW of Salton City, California"
2013-08-23T08:54:52.000Z,51.6258,-178.3494,1.3,1.9,Ml,,,,0.53,ak,ak10788014,2013-08-26T20:32:24.323Z,"32km SSW of Tanaga Volcano, Alaska"
2013-08-23T08:50:35.000Z,62.4287,-149.7506,73.9,1.3,Ml,,,,0.67,ak,ak10788010,2013-08-26T20:32:22.720Z,"21km ENE of Talkeetna, Alaska"
2013-08-23T08:50:29.900Z,19.5076,-65.6545,53,3.4,Md,14,262.8,1.24416667,0.28,pr,pr13235001,2013-08-23T09:29:34.201Z,"121km N of Vieques, Puerto Rico"
2013-08-23T08:50:27.000Z,54.2482,-161.4082,65.1,2.6,Ml,,,,0.83,ak,ak10789728,2013-08-26T20:32:24.437Z,"133km WSW of Chernabura Island, Alaska"
2013-08-23T08:34:06.340Z,-22.2771,-68.5687,102.52,5.8,Mwb,135,35,0.46,1,us,usb000jaf4,2013-08-23T15:23:01.107Z,"43km ENE of Calama, Chile"
2013-08-23T08:28:28.000Z,52.8408,-167.996,34.4,2,Ml,,,,0.35,ak,ak10788003,2013-08-26T20:32:24.308Z,"59km E of Nikolski, Alaska"
2013-08-23T08:14:44.500Z,31.7253,-116.6653,8.8,2.8,Ml,7,280.8,0.14373045,0.22,ci,ci15395793,2013-08-23T16:05:10.813Z,"9km W of Maneadero, Mexico"
2013-08-23T08:07:50.000Z,62.8686,-151.1394,111.6,2.8,Ml,,,,0.54,ak,ak10787988,2013-08-26T20:32:22.708Z,"80km NW of Talkeetna, Alaska"
2013-08-23T08:07:44.000Z,38.7847,-122.7718,4.1,2.1,Md,,32.4,0.01796631,0.06,nc,nc72054816,2013-08-23T19:08:06.805Z,"1km WNW of The Geysers, California"
2013-08-23T08:06:05.300Z,38.7853,-122.7708,3.9,1.6,Md,,75.6,0.01796631,0.05,nc,nc72054811,2013-08-23T10:53:04.770Z,"1km NW of The Geysers, California"
2013-08-23T07:49:10.910Z,16.8107,-95.463,6.78,4,mb,36,164,3.04,1.35,us,usb000jaej,2013-08-23T15:51:39.455Z,"34km N of Jalapa, Mexico"
2013-08-23T07:42:33.600Z,38.8142,-122.8178,2.9,1,Md,,82.8,0.00898315,0.03,nc,nc72054801,2013-08-23T09:55:08.190Z,"6km NW of The Geysers, California"
2013-08-23T07:40:57.000Z,51.6117,-176.3814,42.8,1.1,Ml,,,,0.39,ak,ak10787982,2013-08-26T20:32:24.385Z,"35km SSE of Adak, Alaska"
2013-08-23T07:36:22.000Z,51.2809,-173.6755,24.4,2.2,Ml,,,,0.79,ak,ak10789723,2013-08-27T20:40:43.561Z,"108km SSE of Atka, Alaska"
2013-08-23T07:33:00.000Z,53.8957,-164.4185,45.4,2.2,Ml,,,,0.37,ak,ak10787980,2013-08-26T20:32:24.279Z,"92km ESE of Akutan, Alaska"
2013-08-23T07:28:11.000Z,56.9229,-156.6598,47.7,1.9,Ml,,,,0.46,ak,ak10789721,2013-08-26T20:32:24.398Z,"138km NNW of Chirikof Island, Alaska"
2013-08-23T07:20:26.000Z,63.1829,-151.4387,12.1,1.1,Ml,,,,0.67,ak,ak10787979,2013-08-26T20:32:24.267Z,"117km NW of Talkeetna, Alaska"
2013-08-23T07:15:16.900Z,38.8165,-122.8007,3,1.4,Md,,68.4,0.00898315,0.05,nc,nc72054791,2013-08-23T09:25:09.670Z,"5km NW of The Geysers, California"
2013-08-23T07:08:34.800Z,19.4147,-155.2607,5.8,1.8,Ml,,90,0,0.26,hv,hv60528362,2013-08-23T07:14:21.469Z,"2km SW of Volcano, Hawaii"
2013-08-23T07:06:45.500Z,38.8103,-122.7955,3.5,1,Md,,82.8,0,0.05,nc,nc72054781,2013-08-23T08:27:07.979Z,"4km NW of The Geysers, California"
2013-08-23T06:47:11.000Z,19.5098,-155.6568,6.9,1,Md,,90,0.03593261,0.11,hv,hv60528347,2013-08-23T20:24:51.348Z,"22km ENE of Honaunau-Napoopoo, Hawaii"
2013-08-23T06:38:24.000Z,63.1528,-151.4371,10.4,2.4,Ml,,,,0.76,ak,ak10787962,2013-08-26T20:32:22.690Z,"114km NW of Talkeetna, Alaska"
2013-08-23T06:23:57.660Z,29.6287,105.1165,39.04,4.1,mb,13,109,3.85,0.91,us,usb000jae6,2013-08-23T14:26:30.321Z,"7km NE of Neijiang, China"
2013-08-23T06:22:33.000Z,61.3218,-152.2715,8.2,1,Ml,,,,0.44,ak,ak10789718,2013-08-26T20:32:24.373Z,"88km NW of Nikiski, Alaska"
2013-08-23T06:21:40.000Z,63.3115,-149.7558,99.8,1.5,Ml,,,,0.46,ak,ak10787954,2013-08-26T20:32:22.666Z,"41km WSW of Cantwell, Alaska"
2013-08-23T06:19:44.000Z,51.9039,-175.0016,55.1,1.4,Ml,,,,0.26,ak,ak10787953,2013-08-26T20:32:23.983Z,"63km WSW of Atka, Alaska"
2013-08-23T06:15:01.000Z,51.8545,-175.6479,27.9,1.2,Ml,,,,0.55,ak,ak10787952,2013-08-26T20:32:24.256Z,"69km E of Adak, Alaska"
2013-08-23T06:09:34.000Z,51.42,-176.3857,24.8,1.4,Ml,,,,0.45,ak,ak10787950,2013-08-26T20:32:24.243Z,"54km SSE of Adak, Alaska"
2013-08-23T05:43:49.900Z,38.9314,-107.6093,1,3.1,ML,28,78,0.55,1.38,us,usb000jae0,2013-08-24T13:16:54.009Z,"7km NNW of Paonia, Colorado"
2013-08-23T05:39:54.000Z,61.6215,-149.8943,13.3,1.2,Ml,,,,0.6,ak,ak10787947,2013-08-26T20:32:22.644Z,"4km WSW of Houston, Alaska"
2013-08-23T05:34:51.500Z,17.913,-67.426,5,2.6,Md,6,306,0.31441035,0.28,pr,pr13235000,2013-08-23T08:30:02.892Z,"26km WSW of Pole Ojea, Puerto Rico"
2013-08-23T05:09:03.000Z,61.3909,-146.7987,8,1.4,Ml,,,,0.6,ak,ak10787941,2013-08-26T20:32:22.633Z,"37km NW of Valdez, Alaska"
2013-08-23T05:07:10.000Z,61.4571,-146.6696,13,2,Ml,,,,0.62,ak,ak10787938,2013-08-26T20:34:20.850Z,"40km NNW of Valdez, Alaska"
2013-08-23T04:37:51.500Z,33.047,-115.6252,3.5,1.4,Ml,24,108,0.08983153,0.15,ci,ci15395753,2013-08-23T14:51:22.472Z,"1km NNW of Westmorland, California"
2013-08-23T04:23:51.000Z,63.1475,-151.3946,8.7,1.8,Ml,,,,0.65,ak,ak10787929,2013-08-26T20:32:21.596Z,"112km NW of Talkeetna, Alaska"
2013-08-23T03:51:39.000Z,60.0039,-152.6581,81.5,1.9,Ml,,,,0.66,ak,ak10787925,2013-08-26T20:32:21.581Z,"52km WNW of Anchor Point, Alaska"
2013-08-23T03:27:24.670Z,19.1499,146.4026,92.02,4.7,mb,47,83,2.51,0.82,us,usb000jadk,2013-08-23T11:29:57.302Z,"88km ENE of Agrihan, Northern Mariana Islands"
2013-08-23T03:16:21.000Z,63.2398,-151.1029,10,1.4,Ml,,,,0.79,ak,ak10787920,2013-08-26T20:32:21.564Z,"109km W of Cantwell, Alaska"
2013-08-23T03:05:00.000Z,63.0144,-144.0169,6.8,1.8,Ml,,,,0.69,ak,ak10787916,2013-08-27T20:40:39.332Z,"63km SW of Tok, Alaska"
2013-08-23T03:03:01.000Z,53.4804,-167.6374,96.7,1.9,Ml,,,,0.26,ak,ak10789706,2013-08-26T20:32:24.362Z,"84km WSW of Unalaska, Alaska"
2013-08-23T02:53:38.000Z,51.842,179.6724,74.9,1.9,Ml,,,,0.65,ak,ak10787913,2013-08-27T20:40:39.351Z,"13km SSE of Semisopochnoi Island, Alaska"
2013-08-23T02:36:19.000Z,51.2353,-178.0188,25.6,1.5,Ml,,,,0.42,ak,ak10789704,2013-08-26T20:28:18.296Z,"72km S of Tanaga Volcano, Alaska"
2013-08-23T02:31:13.500Z,38.8128,-122.811,3,1.2,Md,,97.2,0.00898315,0.05,nc,nc72054716,2013-08-23T03:48:11.292Z,"6km NW of The Geysers, California"
2013-08-23T02:24:44.600Z,38.8103,-122.795,1.8,2.3,Md,,25.2,0,0.06,nc,nc72054711,2013-08-23T21:49:10.236Z,"4km NW of The Geysers, California"
2013-08-23T02:14:36.500Z,38.834,-122.7758,2.6,1.4,Md,,39.6,0.00898315,0.05,nc,nc72054701,2013-08-23T03:26:08.830Z,"4km WNW of Cobb, California"
2013-08-23T02:10:53.000Z,59.9889,-152.6177,97.1,2.2,Ml,,,,0.55,ak,ak10787899,2013-08-26T20:28:17.210Z,"49km WNW of Anchor Point, Alaska"
2013-08-23T02:08:24.900Z,31.6687,-116.0633,1.2,3.3,Ml,13,331.2,1.00611312,0.18,ci,ci15395737,2013-08-23T14:38:50.980Z,"48km E of Maneadero, Mexico"
2013-08-23T02:06:26.485Z,39.3149,-119.9833,5.3629,1.05,ml,20,42,0.047,0.0979,nn,nn00421005,2013-08-27T00:58:56.746Z,"7km N of Incline Village, Nevada"
2013-08-23T02:02:58.000Z,61.4236,-147.5923,8.3,1.3,Ml,,,,0.52,ak,ak10787896,2013-08-26T20:28:17.200Z,"74km WNW of Valdez, Alaska"
2013-08-23T01:58:44.100Z,38.8342,-122.7773,2.9,2,Md,,36,0.00898315,0.06,nc,nc72054681,2013-08-23T03:15:12.567Z,"4km WNW of Cobb, California"
2013-08-23T01:51:33.000Z,67.5739,-149.9425,6.7,1.4,Ml,,,,0.7,ak,ak10789701,2013-08-27T20:40:43.550Z,"36km NNE of Coldfoot, Alaska"
2013-08-23T01:37:51.000Z,61.569,-141.0702,8.4,1.1,Ml,,,,0.32,ak,ak10789700,2013-08-27T20:40:43.539Z,"179km E of Chitina, Alaska"
2013-08-23T01:34:34.700Z,32.9323,-80.1695,4.9,2,Md,5,136.8,0.03593261,0.16,se,se082313a,2013-08-23T12:18:58.164Z,"7km S of Centerville, South Carolina"
2013-08-23T00:59:36.350Z,-57.9609,-25.5894,60.8,5,mb,40,54,7.12,0.9,us,usb000jaat,2013-08-23T09:02:10.598Z,"131km NNE of Bristol Island, South Sandwich Islands"
2013-08-23T00:45:01.000Z,38.8142,-122.8273,3.2,1,Md,,50.4,0.00898315,0.05,nc,nc72054646,2013-08-23T00:46:44.921Z,"7km NW of The Geysers, California"
2013-08-23T00:44:43.600Z,47.865,-114.3778,16.9,1,Md,7,176.4,0.14373045,0.13,mb,mb29140,2013-08-23T08:35:19.444Z,"20km SSW of Lakeside, Montana"
2013-08-23T00:42:34.000Z,51.5689,-178.7149,6.2,1.4,Ml,,,,0.65,ak,ak10789699,2013-08-26T20:28:17.247Z,"43km NE of Amatignak Island, Alaska"
2013-08-23T00:37:41.000Z,63.5466,-150.7834,7,1.6,Ml,,,,0.74,ak,ak10787730,2013-08-26T20:28:17.171Z,"92km WNW of Cantwell, Alaska"
2013-08-23T00:14:34.000Z,61.5519,-141.2292,4.7,1.7,Ml,,,,0.48,ak,ak10787717,2013-08-27T20:40:39.311Z,"170km E of Chitina, Alaska"
2013-08-23T00:06:51.000Z,61.5632,-141.2449,15.2,1.3,Ml,,,,0.37,ak,ak10787713,2013-08-27T20:40:39.293Z,"169km E of Chitina, Alaska"
2013-08-23T00:02:14.000Z,38.8412,-122.8295,2.7,1,Md,,57.6,0.00898315,0.06,nc,nc72054641,2013-08-23T21:37:08.844Z,"9km WNW of Cobb, California"
2013-08-22T23:45:00.200Z,37.3392,-122.1607,7.9,1.3,Md,,57.6,0.01796631,0.08,nc,nc72054626,2013-08-24T00:58:06.916Z,"4km SSW of Los Altos Hills, California"
2013-08-22T23:20:09.400Z,38.8328,-122.8788,2.3,1.8,Md,,43.2,0.00898315,0.05,nc,nc72054611,2013-08-23T03:52:06.737Z,"12km ENE of Cloverdale, California"
2013-08-22T23:19:28.000Z,59.6907,-153.4201,124.4,1.8,Ml,28,158.4,,0.35,ak,ak10788706,2013-08-24T06:51:59.980Z,"84km E of Old Iliamna, Alaska"
2013-08-22T23:15:42.200Z,36.29,-121.7602,3.2,1.4,Md,,190.8,0.06288207,0.19,nc,nc72054606,2013-08-24T07:22:07.882Z,"23km S of Carmel Valley Village, California"
2013-08-22T23:06:24.000Z,61.5523,-141.0831,8.2,1,Ml,15,140.4,,0.34,ak,ak10787695,2013-08-27T18:58:06.952Z,"178km E of Chitina, Alaska"
2013-08-22T23:00:54.000Z,65.0001,-147.331,0,1.2,Ml,8,162,,0.19,ak,ak10787694,2013-08-24T06:51:57.559Z,"24km NNE of Badger, Alaska"
2013-08-22T23:00:20.600Z,36.0195,-117.3242,6.9,1.1,Ml,9,154.8,0.13474729,0.07,ci,ci15395697,2013-08-22T23:15:50.461Z,"28km NNE of Searles Valley, California"
2013-08-22T22:37:49.680Z,-4.8894,102.988,60.35,5.2,mb,65,102,0.53,1.26,us,usb000ja6p,2013-08-23T06:40:24.528Z,"87km W of Kuripan, Indonesia"
2013-08-22T22:17:39.000Z,61.5595,-141.2099,15.1,1.6,Ml,21,82.8,,0.29,ak,ak10787671,2013-08-27T18:58:06.940Z,"171km E of Chitina, Alaska"
2013-08-22T22:14:05.000Z,59.7914,-152.4137,66.3,1.6,Ml,25,68.4,,0.53,ak,ak10787669,2013-08-24T06:51:59.969Z,"32km W of Anchor Point, Alaska"
2013-08-22T21:46:27.200Z,33.4077,-116.3358,15.4,1.1,Ml,32,144,0.08084838,0.15,ci,ci15395681,2013-08-22T22:00:30.426Z,"17km NNE of Borrego Springs, California"
2013-08-22T21:46:15.845Z,39.6682,-119.6849,13.6755,2.35,ml,35,74,0.135,0.0943,nn,nn00420967,2013-08-23T13:58:09.381Z,"2km NE of Spanish Springs, Nevada"
2013-08-22T21:39:49.200Z,36.1487,-118.0815,3,1.1,Ml,11,162,0.18864621,0.16,ci,ci15395673,2013-08-22T21:55:14.805Z,"50km S of Lone Pine, California"
2013-08-22T21:34:35.000Z,59.9197,-151.5654,64.8,1.9,Ml,46,39.6,,0.63,ak,ak10787656,2013-08-24T06:51:57.523Z,"21km NE of Anchor Point, Alaska"
2013-08-22T21:03:39.700Z,19.2175,-66.291,45,2.8,Md,10,302.4,0.76895788,0.07,pr,pr13234027,2013-08-22T21:40:29.587Z,"83km N of Brenas, Puerto Rico"
2013-08-22T21:02:03.340Z,25.5883,118.8222,20.14,4.3,mb,19,73,1.19,0.83,us,usb000jafy,2013-08-23T09:49:20.302Z,"25km NW of Putian, China"
2013-08-22T20:54:07.300Z,38.7903,-122.8093,3,1.4,Md,,133.2,0.01796631,0.05,nc,nc72054576,2013-08-23T00:18:06.393Z,"4km WNW of The Geysers, California"
2013-08-22T20:35:18.800Z,35.4888,-92.3942,0.1,2.3,Md,11,151.2,0.10779783,0.2,nm,nm082213a,2013-08-23T04:37:49.396Z,"12km SSE of Clinton, Arkansas"
2013-08-22T20:24:18.900Z,45.808,-122.4572,0,1.4,Md,,270,0.12576414,0.14,uw,uw60577162,2013-08-22T23:19:33.432Z,"4km NNW of Venersborg, Washington"
2013-08-22T20:21:48.800Z,32.9922,-115.565,6.5,1.5,Ml,19,118.8,0.14373045,0.1,ci,ci15395665,2013-08-22T20:44:25.356Z,"3km WNW of Brawley, California"
2013-08-22T19:59:10.500Z,32.8805,-116.2515,4.1,1.4,Ml,20,90,0.03593261,0.12,ci,ci15395657,2013-08-22T20:36:54.448Z,"26km ENE of Pine Valley, California"
2013-08-22T19:57:06.000Z,66.653,-150.5975,20.7,1.2,Ml,5,140.4,,0.47,ak,ak10787628,2013-08-24T06:51:59.955Z,"69km SSW of Coldfoot, Alaska"
